Wall time,Step,Value
1683458744.716887,5,0.0
1683458745.070177,6,0.0
1683458746.563529,11,0.0
1683458747.4819279,14,0.0
1683458747.9077299,15,0.0
1683458749.001039,18,0.0
1683458749.341117,19,0.0
1683458749.6723719,20,0.0
1683458751.0509079,24,0.0
1683458754.935646,36,0.0
1683458756.1926882,40,0.0
1683458756.82374,42,0.0
1683458757.46813,44,0.0
1683458757.7843862,45,0.0
1683458758.4004679,47,0.0
1683458760.2693481,53,0.009999999776482582
1683458760.556095,54,0.009999999776482582
1683458760.832811,55,0.009999999776482582
1683458761.115021,56,0.009999999776482582
1683458761.396716,57,0.009999999776482582
1683458763.733108,65,0.009999999776482582
1683458764.61249,68,0.009999999776482582
1683458765.526412,71,0.009999999776482582
1683458765.812768,72,0.009999999776482582
1683458766.116035,73,0.009999999776482582
1683458766.4066932,74,0.009999999776482582
1683458767.9699469,79,0.009999999776482582
1683458770.565857,87,0.009999999776482582
1683458770.871389,88,0.009999999776482582
1683458772.661748,94,0.009999999776482582
1683458775.0228539,102,0.029999999329447746
1683458775.9003751,105,0.03999999910593033
1683458776.197197,106,0.03999999910593033
1683458778.347668,113,0.05000000074505806
1683458779.293479,116,0.05999999865889549
1683458779.873245,118,0.05999999865889549
1683458782.263065,126,0.09000000357627869
1683458783.204203,129,0.09000000357627869
1683458783.513889,130,0.09000000357627869
1683458786.266541,139,0.11999999731779099
1683458786.898292,141,0.14000000059604645
1683458787.194122,142,0.14000000059604645
1683458787.48689,143,0.15000000596046448
1683458789.651985,150,0.18000000715255737
1683458791.173789,155,0.20999999344348907
1683458791.787061,157,0.20999999344348907
1683458792.082707,158,0.2199999988079071
1683458793.271959,162,0.25
1683458794.773777,167,0.28999999165534973
1683458795.09197,168,0.28999999165534973
1683458796.014262,171,0.3199999928474426
1683458797.8328,177,0.3499999940395355
1683458798.1387079,178,0.36000001430511475
1683458798.720868,180,0.3799999952316284
1683458799.646707,183,0.4000000059604645
1683458800.234711,185,0.4099999964237213
1683458800.527262,186,0.41999998688697815
1683458801.1530318,188,0.4399999976158142
1683458801.7750459,190,0.44999998807907104
1683458802.102535,191,0.44999998807907104
1683458804.272432,198,0.5
1683458806.732685,206,0.5400000214576721
1683458807.036515,207,0.550000011920929
1683458807.347336,208,0.5600000023841858
1683458808.631469,212,0.5899999737739563
1683458811.6917682,222,0.6800000071525574
1683458812.012516,223,0.6700000166893005
1683458812.632041,225,0.6700000166893005
1683458813.865045,229,0.7099999785423279
1683458814.829216,232,0.7300000190734863
1683458815.12404,233,0.7400000095367432
1683458815.428797,234,0.7400000095367432
1683458816.397136,237,0.75
1683458820.1842408,249,0.7699999809265137
1683458822.089211,255,0.7699999809265137
1683458823.0284002,258,0.7699999809265137
1683458823.681897,260,0.7699999809265137
1683458823.982877,261,0.7699999809265137
1683458824.592902,263,0.7699999809265137
1683458825.811551,267,0.7599999904632568
1683458827.086161,271,0.7400000095367432
1683458827.696491,273,0.7400000095367432
1683458829.3045278,278,0.7699999809265137
1683458833.654797,292,0.800000011920929
1683458835.202199,297,0.7900000214576721
1683458835.511473,298,0.7900000214576721
1683458836.774365,302,0.7900000214576721
1683458837.088317,303,0.7900000214576721
1683458838.432344,307,0.7799999713897705
1683458838.736873,308,0.7799999713897705
1683458839.36152,310,0.7799999713897705
1683458840.308377,313,0.7799999713897705
1683458841.880849,318,0.7799999713897705
1683458842.18752,319,0.7799999713897705
1683458842.504818,320,0.7799999713897705
1683458844.063566,325,0.7900000214576721
1683458844.400257,326,0.7900000214576721
1683458844.717935,327,0.7900000214576721
1683458845.656065,330,0.7900000214576721
1683458848.501628,339,0.800000011920929
1683458849.134028,341,0.800000011920929
1683458851.0315032,347,0.8100000023841858
1683458852.888306,353,0.8100000023841858
1683458853.2010581,354,0.8199999928474426
1683458855.110376,360,0.8600000143051147
