Wall time,Step,Value
1683456578.538799,5,0.0
1683456578.844805,6,0.0
1683456580.5761652,11,0.0
1683456581.6605299,14,0.0
1683456581.9764328,15,0.0
1683456582.995161,18,0.0
1683456583.327276,19,0.0
1683456583.684171,20,0.0
1683456585.179327,24,0.0
1683456588.910795,36,0.0
1683456590.096364,40,0.0
1683456590.707047,42,0.0
1683456591.29361,44,0.0
1683456591.581471,45,0.0
1683456592.1631649,47,0.0
1683456593.8975492,53,0.0
1683456594.1910982,54,0.0
1683456594.4893818,55,0.0
1683456594.7893891,56,0.0
1683456595.093517,57,0.0
1683456597.546653,65,0.0
1683456598.418825,68,0.0
1683456599.369478,71,0.0
1683456599.673721,72,0.0
1683456599.965182,73,0.0
1683456600.287046,74,0.0
1683456601.8699021,79,0.0
1683456604.343002,87,0.009999999776482582
1683456604.625908,88,0.009999999776482582
1683456606.5615842,94,0.009999999776482582
1683456609.251277,102,0.009999999776482582
1683456610.2465112,105,0.009999999776482582
1683456610.53641,106,0.009999999776482582
1683456612.716607,113,0.009999999776482582
1683456613.6735759,116,0.009999999776482582
1683456614.3049228,118,0.009999999776482582
1683456616.725313,126,0.019999999552965164
1683456617.6630871,129,0.019999999552965164
1683456617.985044,130,0.019999999552965164
1683456620.774625,139,0.03999999910593033
1683456621.435067,141,0.03999999910593033
1683456621.725334,142,0.03999999910593033
1683456622.0196931,143,0.03999999910593033
1683456624.174536,150,0.05999999865889549
1683456625.721456,155,0.07999999821186066
1683456626.3500302,157,0.07999999821186066
1683456626.6492631,158,0.07999999821186066
1683456627.858967,162,0.09000000357627869
1683456629.388639,167,0.10000000149011612
1683456629.702442,168,0.10999999940395355
1683456630.684698,171,0.11999999731779099
1683456632.56017,177,0.17000000178813934
1683456632.863721,178,0.18000000715255737
1683456633.461088,180,0.20000000298023224
1683456634.3825338,183,0.20999999344348907
1683456634.989813,185,0.20999999344348907
1683456635.296615,186,0.20999999344348907
1683456635.919967,188,0.2199999988079071
1683456636.545082,190,0.23999999463558197
1683456636.846144,191,0.25
1683456638.972781,198,0.28999999165534973
1683456641.424395,206,0.3499999940395355
1683456641.746218,207,0.3499999940395355
1683456642.0493598,208,0.3499999940395355
1683456643.376199,212,0.3799999952316284
1683456646.460171,222,0.41999998688697815
1683456646.7799208,223,0.4300000071525574
