Wall time,Step,Value
1684795632.386465,0,-2.429274445603369e-06
1684795632.393528,1,0.025368530303239822
1684795632.400807,2,-0.008775214664638042
1684795632.410466,3,0.022617598995566368
1684795632.421545,4,0.00042602652683854103
1684795632.428742,5,-0.01364929974079132
1684795632.435773,6,0.006940977182239294
1684795632.442859,7,0.012969959527254105
1684795632.449939,8,-0.02485138177871704
1684795632.459043,9,0.02237996831536293
1684795632.469833,10,0.014080670662224293
1684795632.477497,11,0.011667659506201744
1684795632.484554,12,-0.0224609337747097
1684795632.491942,13,0.012060937471687794
1684795632.4991722,14,-0.006296571344137192
1684795632.507628,15,-0.005574347451329231
1684795632.5187788,16,0.0030715768225491047
1684795632.526798,17,-0.003193608485162258
1684795632.534413,18,0.0036877302918583155
1684795632.54311,19,-0.004984079394489527
1684795632.551268,20,-0.005311333574354649
1684795632.561738,21,0.0077375005930662155
1684795632.571955,22,-0.009755006060004234
1684795632.5792372,23,0.013231157325208187
1684795632.586553,24,-0.004946764092892408
1684795632.594054,25,0.011431658640503883
1684795632.6013188,26,-0.004423478618264198
1684795632.6107252,27,0.0015287077985703945
1684795632.621452,28,0.0012377697275951505
1684795632.628739,29,-0.0038094616029411554
1684795632.63587,30,-0.00510014034807682
1684795632.643258,31,-0.01742386259138584
1684795632.650583,32,0.01928725838661194
1684795632.659659,33,0.004614199046045542
1684795632.670513,34,0.0018608692334964871
1684795632.679671,35,-0.0014987094327807426
1684795632.689903,36,-0.009681369177997112
1684795632.697356,37,0.0044005801901221275
1684795632.705137,38,-0.003178192302584648
1684795632.7163289,39,-0.016560690477490425
1684795632.725046,40,0.015676148235797882
1684795632.7322729,41,0.006137957330793142
1684795632.739468,42,0.0011854819022119045
1684795632.7468312,43,0.0030300142243504524
1684795632.754187,44,-0.02633305825293064
1684795632.7655098,45,0.024322837591171265
1684795632.774823,46,0.0032631864305585623
1684795632.782272,47,-0.0016198753146454692
1684795632.7898219,48,-0.007582933641970158
