Wall time,Step,Value
1684796429.655989,0,1.248297095298767
1684796429.667474,1,1.248297095298767
1684796429.678901,2,1.248297095298767
1684796429.690183,3,1.248297095298767
1684796429.702399,4,1.248297095298767
1684796429.7147799,5,1.248297095298767
1684796429.726346,6,1.248297095298767
1684796429.738029,7,1.248297095298767
1684796429.749414,8,1.248297095298767
1684796429.761548,9,1.248297095298767
1684796429.773064,10,1.248297095298767
1684796429.7849002,11,1.248297095298767
1684796429.797214,12,1.248297095298767
1684796429.80863,13,1.248297095298767
1684796429.820721,14,1.248297095298767
1684796429.832656,15,1.248297095298767
1684796429.844643,16,1.248297095298767
1684796429.85787,17,1.248297095298767
1684796429.870054,18,1.248297095298767
1684796429.8826392,19,1.248297095298767
1684796429.8951921,20,1.248297095298767
1684796429.908471,21,1.248297095298767
1684796429.9181051,22,1.248297095298767
1684796429.9271061,23,1.248297095298767
1684796429.9375098,24,1.248297095298767
1684796429.94804,25,1.248297095298767
1684796429.9597812,26,1.248297095298767
1684796429.970499,27,1.248297095298767
1684796429.9792159,28,1.248297095298767
1684796429.9915662,29,1.248297095298767
1684796430.001238,30,1.248297095298767
1684796430.012017,31,1.248297095298767
1684796430.0232902,32,1.248297095298767
1684796430.033718,33,1.248297095298767
1684796430.043822,34,1.248297095298767
1684796430.053965,35,1.248297095298767
1684796430.064424,36,1.248297095298767
1684796430.076177,37,1.248297095298767
1684796430.0851378,38,1.248297095298767
1684796430.096722,39,1.248297095298767
1684796430.107657,40,1.248297095298767
1684796430.116877,41,1.248297095298767
1684796430.129714,42,1.248297095298767
1684796430.14079,43,1.248297095298767
1684796430.154846,44,1.248297095298767
1684796430.1671622,45,1.248297095298767
1684796430.1784582,46,1.248297095298767
1684796430.187649,47,1.248297095298767
1684796430.198615,48,1.248297095298767
