Wall time,Step,Value
1684796429.6560378,0,5.519928336639168e-08
1684796429.667562,1,-0.024290278553962708
1684796429.678991,2,0.013262241147458553
1684796429.690287,3,-0.025835169479250908
1684796429.702466,4,-0.019729649648070335
1684796429.715088,5,-0.022818895056843758
1684796429.726497,6,-0.017874957993626595
1684796429.73811,7,-0.003994862549006939
1684796429.749491,8,0.009080197662115097
1684796429.761625,9,-0.013151340186595917
1684796429.7731478,10,0.026042945683002472
1684796429.7849731,11,-0.00493937311694026
1684796429.7972841,12,-0.013614236377179623
1684796429.8087292,13,-0.001037265988998115
1684796429.8208158,14,-0.001391266705468297
1684796429.832745,15,-0.0018731910968199372
1684796429.844784,16,-0.012217886745929718
1684796429.858062,17,0.012967051938176155
1684796429.870116,18,-0.01100749708712101
1684796429.882818,19,0.017658667638897896
1684796429.8952608,20,-0.011245032772421837
1684796429.90852,21,0.009867050684988499
1684796429.91821,22,0.016143200919032097
1684796429.9271731,23,-0.02554827742278576
1684796429.937632,24,0.01637246087193489
1684796429.948096,25,-0.026138074696063995
1684796429.959832,26,0.010939696803689003
1684796429.9705799,27,-0.01084868237376213
1684796429.9792662,28,0.012845668010413647
1684796429.991668,29,-0.003138758009299636
1684796430.001333,30,-0.005463342647999525
1684796430.0120802,31,0.02647314965724945
1684796430.023338,32,-0.02036420814692974
1684796430.033783,33,0.013484257273375988
1684796430.0438871,34,-0.005259924102574587
1684796430.0540318,35,0.0026587683241814375
1684796430.0644748,36,-0.009472637437283993
1684796430.076254,37,-0.010312280617654324
1684796430.085205,38,0.002454849425703287
1684796430.0967722,39,-0.006009300705045462
1684796430.107732,40,0.010575900785624981
1684796430.116927,41,0.008695325814187527
1684796430.129782,42,-0.014452796429395676
1684796430.140882,43,0.004553303588181734
1684796430.154953,44,0.005271913018077612
1684796430.1672268,45,0.005457375198602676
1684796430.178509,46,0.0025736584793776274
1684796430.187698,47,0.003791844006627798
1684796430.198679,48,-0.01654921844601631
